ID Progetto,File,Indirizzo,Imprese,Valore Stimato
492627,LOMBARDIA X FEDE,Via Somaini 5  22020 San Fermo della Battaglia ( CO ),Impredima srl,2532000
492724,LOMBARDIA X FEDE,Via Camprelle 14  25080 Nuvolera ( BS ),Viridis Group SpA,
492738,LOMBARDIA X FEDE,Via Galeazzo Viganò  20844 Triuggio ( MB ),Edilizia F.lli Ferazzini,5000000
492823,LOMBARDIA X FEDE,Via Alserio 20  20159 Milano ( MI ),Grassi & Crespi srl,5000000
492880,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Valloni  17038 Villanova d'Albenga ( SV ),Edilparc srl,1000000
492978,LOMBARDIA X FEDE,Via San Fereolo 11  26900 Lodi ( LO ),DP Costruzioni srl,2704000
493023,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Montebianco 32/34/36  61122 Pesaro ( PU ),MarSal Restauri srl,3035000
493024,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Str. per Santa Marina 1  61121 Pesaro ( PU ),Lancia srl,
493061,LOMBARDIA X FEDE,Str. Casalino  27029 Vigevano ( PV ),CEFER srl,1258000
493130,LOMBARDIA X FEDE,Via Daniele Crespi 16  20123 Milano ( MI ),Edilpark SpA,2000000
493132,LOMBARDIA X FEDE,Via Vasari 19  20135 Milano ( MI ),Cogefa SpA,20000000
493209,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Boreca 2  29121 Piacenza ( PC ),Costruire srl,939000
493218,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Revò  38028 Novella ( TN ),STP Costruzioni,1348000
493515,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",via Pertini  50041 Calenzano ( FI ),Consorzio Stabile Build scarl,13770000
493538,LOMBARDIA X FEDE,Via Milano  20025 Legnano ( MI ),Ambra CORE Conservazione e Restauro srl,1894000
493628,"PIEMONTE, LIGURIA, VENETO (1)",Via Pattaroni  28883 Gravellona Toce ( VB ),Capogruppo ATI; TCI srl Tecnologie Civili e Industriali,2292000
493637,LOMBARDIA X FEDE,Via Balduccio da Pisa 7  20139 Milano ( MI ),Tecnosuolo srl,20000000
493639,"PIEMONTE, LIGURIA, VENETO (1)",Via Canale Navigabile  30027 San Donà di Piave ( VE ),Zago srl,3604000
493705,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Va Cialdini 3  42121 Reggio nell'Emilia ( RE ),Capogruppo ATI; GRAN Appalti Italia srl; Monasteri Giuseppe Corrado; integrato,2212000
493747,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Tine  44022 Comacchio ( FE ),Cires Società Cooperativa; Consorzio Integra Società Cooperativa; Seep Bo srl,1515000
493748,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Risorgimento  44022 Comacchio ( FE ),Alco Costruzioni srl,1069000
493753,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Matilde di Canossa 4  41027 Pievepelago ( MO ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,1670000
493769,LOMBARDIA X FEDE,Via Moro  20096 Pioltello ( MI ),Atlante SCpA; Ely Sistemi Project srl; Flooring dei F.lli Messina Srl; Italced SpA,5911000
493782,LOMBARDIA X FEDE,Via Savona 53  20099 Sesto San Giovanni ( MI ),Capogruppo ATI; Errestrade srl; integrato,2095000
493783,LOMBARDIA X FEDE,Via Brescia  20015 Parabiago ( MI ),Arco srl; Capogruppo ATI; Consorzio Stabile Costruendo srl,7231000
493849,"PIEMONTE, LIGURIA, VENETO (1)",Via D'Adda 33  13019 Varallo ( VC ),Bertini srl,1572000
493902,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Agnedo  38059 Castel Ivano ( TN ),CTS srl,2999000
493937,LOMBARDIA X FEDE,Via Pompeo Mariani 14  20128 Milano ( MI ),Botta SpA,5000000
493959,"PIEMONTE, LIGURIA, VENETO (1)",Via Montemale  12025 Dronero ( CN ),Capogruppo ATI; MIT srl,3445000
494075,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via L.Da Ponte  48022 Lugo ( RA ),Medea Costruzioni Generali srl,2331000
494077,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Caorle 12  48122 Ravenna ( RA ),Idrotermica dei F.lli Ameduri srl,1101000
494168,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Acker  39040 Barbiano ( BZ ),Ploner Paul srl; STP Costruzioni,4210000
494229,"PIEMONTE, LIGURIA, VENETO (1)",P.za II Giugno  19021 Arcola ( SP ),Impresa Edile Geom. Andrea Pasquali srl,2118000
494278,"PIEMONTE, LIGURIA, VENETO (1)",Via Corelli  36100 Vicenza ( VI ),Tierre Costruzioni Srl,1256000
494324,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Römer 27  39030 Perca ( BZ ),Durnwalder Bau srl,940000
494330,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Tanz  39019 Tirolo ( BZ ),Arcfactory Consorzio Stabile,
494356,"PIEMONTE, LIGURIA, VENETO (1)",L.go Gerolamo Gaslini 5  16147 Genova ( GE ),Arcoservizi SpA; CMB Coop Muratori e Braccianti di Carpi srl; Mieci SpA,164400000
494374,LOMBARDIA X FEDE,Via Cicognini  25026 Pontevico ( BS ),Lindi & F.lli srl,
494389,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Giuseppe Garibaldi 8  34072 Gradisca d'Isonzo ( GO ),Conscoop - Cons. Cooperative Produzione e Lavoro,4261000
494586,"PIEMONTE, LIGURIA, VENETO (1)",Via Calderara 12-18  28100 Novara ( NO ),Gruppo Tecnoimprese srl,2204000
494600,LOMBARDIA X FEDE,Via De Amicis  25047 Darfo Boario Terme ( BS ),Cividini Ing&Co srl,2980000
494678,"PIEMONTE, LIGURIA, VENETO (1)",Via Beale  10094 Giaveno ( TO ),Consorzio Innova Società Cooperativa,1067000
494731,LOMBARDIA X FEDE,Via Brodoloni  20026 Novate Milanese ( MI ),Capogruppo ATI; Cons. Stabile Conpat scarl,1978000
494837,LOMBARDIA X FEDE,Via dei Pioppi  24058 Romano di Lombardia ( BG ),Ecoedile Srl,
494902,"PIEMONTE, LIGURIA, VENETO (1)",Via Vicenza  36071 Arzignano ( VI ),Techne SpA,3370000
494914,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Cà degli Oppi  37050 Oppeano ( VR ),So.Med Group srl,1592000
494916,LOMBARDIA X FEDE,Via Cantù  20813 Bovisio-Masciago ( MB ),Argelato srl; Lietti srl,7146000
494943,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Pampaloni 70  50127 Firenze ( FI ),Leonardo Services srl,1970000
494981,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Cireggio   28887 Omegna ( VB ),Upgrading Services SpA,1645000
495012,LOMBARDIA X FEDE,Via Canossi  25073 Bovezzo ( BS ),Soseteg srl,1144000
495026,LOMBARDIA X FEDE,Via Sandro Pertini  20067 Tribiano ( MI ),LEIL Costruzioni srl,1607000
495050,LOMBARDIA X FEDE,Via Generale Reverberi 2  25078 Vestone ( BS ),CAMECA srl; Consorzio Cadel scarl,536000
495145,LOMBARDIA X FEDE,Via Ponte Nuovo 51  20128 Milano ( MI ),PASIFIM srl,3800000
495163,LOMBARDIA X FEDE,P.za Ospedale Maggiore 3  20161 Milano ( MI ),ArCo Lavori s.coop.consortile + Capogruppo ATI + Capogruppo ATI; Gruppo Eden srls Edilizia Energetica + Capogruppo ATI; Gruppo Eden srls Edilizia Energetica; integrato aggiudicato a seguito di sottoscrizione di accordo + Multi Manutenzione srl; integrato,1573000
495232,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Magenta  41100 Modena ( MO ),Ares Srl; Capogruppo ATI; Siar srl,2033000
495301,"PIEMONTE, LIGURIA, VENETO (1)",Via Gerbidi  10040 Rivalta di Torino ( TO ),Tifa Edilizia srl,894000
495333,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Rimaggio  50019 Sesto Fiorentino ( FI ),Renco SpA,8437000
495344,LOMBARDIA X FEDE,Via Villoresi  21019 Somma Lombardo ( VA ),Capogruppo ATI; SIEL Impianti srl,5346000
495366,"PIEMONTE, LIGURIA, VENETO (1)",Via Cafasso  30175 Venezia ( VE ),Capogruppo ATI; Clea SC - Impresa Cooperativa di Costruzioni,1644000
495400,"PIEMONTE, LIGURIA, VENETO (1)",Str. Cavour 3  10068 Villafranca Piemonte ( TO ),Capogruppo ATI; Comat SpA,3297000
495402,LOMBARDIA X FEDE,Via De Gasperi  24030 Ambivere ( BG ),Assolari Luigi & C.SpA; Capogruppo ATI,1461000
495407,LOMBARDIA X FEDE,Loc.Campelli   23010 Albosaggia ( SO ),CoGeTri srl,765000
495412,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Lama di Reno 30  40043 Marzabotto ( BO ),Balestri Srl; Effe-Gi Impianti Srl,5587000
495431,"PIEMONTE, LIGURIA, VENETO (1)",Via Pola 19  31050 Vedelago ( TV ),Costruzioni Dalla Libera srl,2684000
495495,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Amerigo Vespucci  48125 Ravenna ( RA ),Galileo srl,5800000
495536,"PIEMONTE, LIGURIA, VENETO (1)",Loc. Area Altipiano  12100 Cuneo ( CN ),Giordano Costruzioni srl,1200000
495636,"PIEMONTE, LIGURIA, VENETO (1)",Via Bobbio  15010 Rivalta Bormida ( AL ),Capogruppo ATI,1795000
495669,LOMBARDIA X FEDE,Via dei Rospigliosi 43  20148 Milano ( MI ),ImpreDo SpA,25000000
495774,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Rosignano Solvey  57016 Rosignano Marittimo ( LI ),Clad Srl; integrato,2355000
495846,LOMBARDIA X FEDE,Via Ferrata  27100 Pavia ( PV ),ITI Impresa Generale SpA,7749000
495903,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Saragat  40019 Sant'Agata Bolognese ( BO ),Edilcraft srl,4500000
495917,LOMBARDIA X FEDE,Via Ferrari  20067 Paullo ( MI ),Capogruppo ATI; LFM SpA,1500000
495927,LOMBARDIA X FEDE,Via Mamoli  20070 San Zenone al Lambro ( MI ),Recover Italia srl,747000
495934,"PIEMONTE, LIGURIA, VENETO (1)",C.so Fraccaroli  37049 Villa Bartolomea ( VR ),Nardello Guido & Figli srl Gruppo Nardello,1215000
495963,"PIEMONTE, LIGURIA, VENETO (1)",Via Gastone Pisoni  16155 Genova ( GE ),Impresa Pizzarotti & C SpA,2432000
496036,"PIEMONTE, LIGURIA, VENETO (1)",C.so Unione Sovietica 220  10134 Torino ( TO ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,6250000
496040,"PIEMONTE, LIGURIA, VENETO (1)",Via Leoncavallo 17  10154 Torino ( TO ),Capogruppo ATI; Terra Costruzioni srl,2991000
496052,LOMBARDIA X FEDE,Via Gaeta 18  20161 Milano ( MI ),Gruppo Cogifer SpA,5000000
496241,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",loc. Piane di Montegiorgio  63833 Montegiorgio ( FM ),Pipponzi srl,704000
496253,"PIEMONTE, LIGURIA, VENETO (1)",Via Martiri delle Foibe  32036 Sedico ( BL ),Tena srl,1500000
496267,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Ctr. San Donato  63076 Monteprandone ( AP ),Ala Costruzioni srl,1000000
496283,LOMBARDIA X FEDE,Via Pizzi 5  20141 Milano ( MI ),Gruppo Cogifer SpA,5000000
496286,"PIEMONTE, LIGURIA, VENETO (1)",Via Vecchia Piemonte  18100 Imperia ( IM ),Capogruppo ATI; Pernorio Termotecnica srl + Edilcantieri Costruzioni srl; integrato,1700000
496292,LOMBARDIA X FEDE,Via dei Giaggioli  20147 Milano ( MI ),Capogruppo ATI; Scotta srl,45710000
496302,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Città Vecchia  39049 Vipiteno ( BZ ),Graus srl,2703000
496371,"PIEMONTE, LIGURIA, VENETO (1)",Via dei Lotti 40  36061 Bassano del Grappa ( VI ),Vittadello SpA,10156000
496384,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Sacco e Vanzetti  44021 Codigoro ( FE ),Cires Società Cooperativa; Consorzio Integra Società Cooperativa; Seep Bo srl,1556000
496401,"PIEMONTE, LIGURIA, VENETO (1)",Fr.Mattalia  12020 Elva ( CN ),Gruppo ITQ srl,2025000
496427,"PIEMONTE, LIGURIA, VENETO (1)",Via W. A. Mozart 8   45100 Rovigo ( RO ),TIA Tecnologie di Impiantistica Applicate Srl,
496456,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Fr. Covelo  38060 Cimone ( TN ),Bauflex Italiana srl,
496560,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Tisi 4  44011 Argenta ( FE ),Cires Società Cooperativa; Consorzio Integra Società Cooperativa; Seep Bo srl,2614000
496565,"PIEMONTE, LIGURIA, VENETO (1)",Via Sardegna  19126 La Spezia ( SP ),ArCo Lavori s.coop.consortile; integrato,2455000
496595,LOMBARDIA X FEDE,Via Mattei  24040 Filago ( BG ),Engineering 2K SpA,20000000
496596,"PIEMONTE, LIGURIA, VENETO (1)",Via Quaranta   12010 Entracque ( CN ),Barberis SPA – Società benefit,2277000
496599,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via R. Livatino 2  43039 Salsomaggiore Terme ( PR ),Renato Monica srl; integrato,682000
496621,LOMBARDIA X FEDE,Via Garbagnate  20045 Lainate ( MI ),GiMaCo Costruzioni srl,6000000
496669,"PIEMONTE, LIGURIA, VENETO (1)",P.le Mulino  37051 Bovolone ( VR ),Gruppo Edile Ostigliese Domus srl,509000
496671,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Verga 2  44047 Terre del Reno ( FE ),Medil srl Costruzioni Generali,726000
496695,LOMBARDIA X FEDE,Via Sacchi 31  27100 Pavia ( PV ),ITI Impresa Generale SpA,5232000
496776,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Andrea Costa 4  42016 Guastalla ( RE ),Edilpiù di Vaccari Emerenzio & C Snc,1536000
496822,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Sarmato  29121 Piacenza ( PC ),ArCo Lavori s.coop.consortile; Enrico Colombo SpA,1313000
496897,"PIEMONTE, LIGURIA, VENETO (1)",Via Bellino 157  35020 Albignasego ( PD ),Aeffe Srl,772000
496932,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Rodolfo Morandi 1  44023 Lagosanto ( FE ),P & C Costruzioni srl; Rico Costruzioni srl; integrato,753000
496939,"PIEMONTE, LIGURIA, VENETO (1)",Via Milano  17052 Borghetto Santo Spirito ( SV ),Devi Impianti srl,3538000
496942,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Lorenzini 1  44020 Ostellato ( FE ),Medil srl Costruzioni Generali,725000
496946,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Roma 39  44015 Portomaggiore ( FE ),Alco Costruzioni srl,1951000
496988,"PIEMONTE, LIGURIA, VENETO (1)",P.za della Repubblica  14053 Canelli ( AT ),DRC Costruzioni Generali srl,594000
497197,LOMBARDIA X FEDE,Via Pasubio  20063 Cernusco sul Naviglio ( MI ),Edil Sirio srl,2000000
497284,"PIEMONTE, LIGURIA, VENETO (1)",Via Donizetti  13100 Vercelli ( VC ),Cogeas srl,1976000
497328,"PIEMONTE, LIGURIA, VENETO (1)",Via Caduti del Lavoro 3  12042 Bra ( CN ),BKMM di Beshay Atef,1128000
497477,"PIEMONTE, LIGURIA, VENETO (1)",Via Callesella  31010 Maser ( TV ),Costruzioni Manutenzioni Cecchin srl,3236000
497490,LOMBARDIA X FEDE,Via Lazio  21012 Cassano Magnago ( VA ),So.Med Group srl,3209000
497519,LOMBARDIA X FEDE,Via Pozzo Bianco  27045 Casteggio ( PV ),Impresa Edile Luigi Privitello,1000000
497639,LOMBARDIA X FEDE,V.le Sarca 45  20125 Milano ( MI ),Luxury Restauri e Ristrutturazioni srl,
497657,"PIEMONTE, LIGURIA, VENETO (1)",Via Fantina  10036 Settimo Torinese ( TO ),Mattioda Pierino & Figli SpA; integrato,9405000
497722,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Nenni 41  44028 Poggio Renatico ( FE ),Medil srl Costruzioni Generali; integrato,708000
497909,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Focherini  41043 Formigine ( MO ),Frascari Ferruccio SpA,4800000
497953,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Misa  60126 Ancona ( AN ),Campanelli Costruzioni SpA,1100000
498026,"PIEMONTE, LIGURIA, VENETO (1)",Via Papa Giovanni XXIII  36065 Mussolente ( VI ),Mazzon Costruzioni Generali srl,1277000
498132,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Vittorio Veneto 1  43012 Fontanellato ( PR ),Lanzarotti Srl Prefabbricati & Costruzioni,
498186,"PIEMONTE, LIGURIA, VENETO (1)",Via Chiesa 2  31010 Moriago della Battaglia ( TV ),Capogruppo ATI; Costruzioni Bieffe srl,
498206,"PIEMONTE, LIGURIA, VENETO (1)",Fr. Piani  18100 Imperia ( IM ),Consorzio Stabile del Mediterraneo scarl,3103000
498208,"PIEMONTE, LIGURIA, VENETO (1)",Via Ronchi Sinistra 7  35017 Piombino Dese ( PD ),Tessaro Remo srl,3274000
498243,LOMBARDIA X FEDE,Via Marconi 4  24050 Cavernago ( BG ),Prefgab srl,2035000
498247,LOMBARDIA X FEDE,Via San Fermo 2  24041 Brembate ( BG ),Picenni F.lli snc,798000
498296,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Toscana 10  43121 Parma ( PR ),Allodi srl,6906000
498369,"PIEMONTE, LIGURIA, VENETO (1)",Via Einaudi  31015 Conegliano ( TV ),Arco srl; Capogruppo ATI; Consorzio Stabile Costruendo srl,6664000
498429,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Rione 2 Giugno  38066 Riva del Garda ( TN ),Capogruppo ATI; Zampedri Lorenzo & C. snc,5704000
498492,"PIEMONTE, LIGURIA, VENETO (1)",Via Nicol Giovanni Battista 2  10051 Avigliana ( TO ),Secap SpA,3703000
498532,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",V.le Piemonte  47838 Riccione ( RN ),Sorgente srl,
498540,"PIEMONTE, LIGURIA, VENETO (1)",Via Friuli  13900 Biella ( BI ),Bemar srl; Capogruppo ATI,1174000
498647,"PIEMONTE, LIGURIA, VENETO (1)",Via Provana  10040 Leini ( TO ),Fiammengo Federico srl,1959000
498866,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via della Crescia 232  50013 Campi Bisenzio ( FI ),ArkiTramp srl,1900000
498895,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via B.go San Giuseppe 32  43125 Parma ( PR ),Cams Servizi Edili srl; Capogruppo ATI; F.lli B System Srl,1116000
498898,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via del Garda 8  43123 Parma ( PR ),Cams Servizi Edili srl; Capogruppo ATI,1227000
498937,"PIEMONTE, LIGURIA, VENETO (1)","Via Ronchese, 18/a  31100 Treviso ( TV )",Capogruppo ATI; SIEL Impianti srl,6403000
498964,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Crocette 34  47034 Forlimpopoli ( FC ),Antonelli Edilizia srl; CEIR Società Consortile Cooperativa,1722000
499023,"PIEMONTE, LIGURIA, VENETO (1)",Via Martiri  12081 Beinette ( CN ),Impresa Edile Marchisio di Marchisio Renato & C,3000000
499025,"PIEMONTE, LIGURIA, VENETO (1)",P.za Salvo d'Acquisto  12081 Beinette ( CN ),Devi Impianti srl,4431000
499186,"PIEMONTE, LIGURIA, VENETO (1)",Via Luzzatti  35121 Padova ( PD ),Cubi srl,2951000
499299,"PIEMONTE, LIGURIA, VENETO (1)",Via Paolo Veronese 305  10148 Torino ( TO ),Cevig srl + Ingegneria Costruzioni Colombrita Srl,3106000
499411,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.le Nino Bixio  60019 Senigallia ( AN ),Mulazzani srl,2700000
499417,"PIEMONTE, LIGURIA, VENETO (1)",Via Cappuccini 34  37013 Caprino Veronese ( VR ),ArCo Lavori s.coop.consortile; Gelmini Cav. Nello SpA; Ruffato Mario srl,6088000
499432,"PIEMONTE, LIGURIA, VENETO (1)",Via Ospedale   37012 Bussolengo ( VR ),ArCo Lavori s.coop.consortile; Radar srl,4300000
499502,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Sgattoni  63074 San Benedetto del Tronto ( AP ),Socim SpA,5966000
499529,LOMBARDIA X FEDE,Via Giulio Carcano 32  20141 Milano ( MI ),Edil Ferri SpA,8000000
499594,LOMBARDIA X FEDE,Via Robati  26010 Capergnanica ( CR ),Impresa Edile De Carli Andrea srl,3334000
499773,LOMBARDIA X FEDE,Via Pascoli  20015 Parabiago ( MI ),ITI Impresa Generale SpA,7710000
499782,LOMBARDIA X FEDE,Via Dalmazia  20017 Rho ( MI ),IBeCo Costruzioni SpA,2325000
500018,LOMBARDIA X FEDE,Loc. Tolao  24010 Costa Serina ( BG ),L'Orobica srl,8000000
500058,LOMBARDIA X FEDE,Via Leopardi  27010 Ceranova ( PV ),CGM srl,3469000
500059,"PIEMONTE, LIGURIA, VENETO (1)",Via della Pace  45010 Villadose ( RO ),Edilcos Costruzioni srl,1200000
500160,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.le Macrelli 100  47521 Cesena ( FC ),ACMAR Scpa; Consorzio Integra Società Cooperativa; integrato,3143000
500215,LOMBARDIA X FEDE,Via Rimembranze  20854 Vedano al Lambro ( MB ),Imprendo Italia srl,6061000
500221,LOMBARDIA X FEDE,Via Italia  20854 Vedano al Lambro ( MB ),Mirabelli Mariano srl,4073000
500282,"PIEMONTE, LIGURIA, VENETO (1)",via Giotto  16153 Genova ( GE ),Renco SpA,15571000
500330,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc. Ronta  50032 Borgo San Lorenzo ( FI ),Belli Srl,1290000
500336,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Saragozza 238  40135 Bologna ( BO ),Primos srl,2489000
500340,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",P.za Montecuccoli 1  41026 Pavullo nel Frignano ( MO ),Capogruppo ATI; GiSo srl,9541000
500383,"PIEMONTE, LIGURIA, VENETO (1)",Via del Canaletto 165  19126 La Spezia ( SP ),Preve Costruzioni SpA,3922000
500391,"PIEMONTE, LIGURIA, VENETO (1)",Via Roma 6  10092 Beinasco ( TO ),Caivano Group srl,3312000
500405,LOMBARDIA X FEDE,Via Leonardo da Vinci   22073 Fino Mornasco ( CO ),Operazione srl,6756000
500410,LOMBARDIA X FEDE,Via Cancano 5  20152 Milano ( MI ),Albini e Castelli srl,15000000
500468,LOMBARDIA X FEDE,Via Roma 37  24060 Villongo ( BG ),Rara Srl; aggiudicato con il ribasso,1805000
500488,LOMBARDIA X FEDE,Via Tazzoli 5  22060 Carugo ( CO ),Zaco srl,6000000
500489,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Loc.Caldine  50014 Fiesole ( FI ),Cooper Bagno a Ripoli srl,4500000
500506,"PIEMONTE, LIGURIA, VENETO (1)",Via Buonarroti 18  28100 Novara ( NO ),Costruzioni Edili Ferrò srl,1500000
500522,LOMBARDIA X FEDE,Via San Rocco 3  24060 Telgate ( BG ),Consorzio Nazionale Coop.Produzione Lavoro Ciro; ICoNa Soc. Coop.; La Cascina Costruzioni Srl; MACOS Soc. Coop.; Tregi Soc. Coop. Consortile; aggiudicato a favore del consorzio indicato a seguito di,3702000
500526,"PIEMONTE, LIGURIA, VENETO (1)",P.za dell'Arsenale  37126 Verona ( VR ),Fratelli Navarra Srl; aggiudicato all'impresa segnalata che ha,15438000
500568,"PIEMONTE, LIGURIA, VENETO (1)",Via S. Pio X  30174 Venezia ( VE ),Capogruppo ATI; Sogedico srl,2246000
500595,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Card.Maculani  29100 Piacenza ( PC ),Housingest Network Srl,1831000
500677,"PIEMONTE, LIGURIA, VENETO (1)",Via G. Pacchiotti   10094 Giaveno ( TO ),Macchia srl,3000000
500759,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via delle Scuole 66  42019 Scandiano ( RE ),Capogruppo ATI; IMPES Service SpA,2425000
500774,"PIEMONTE, LIGURIA, VENETO (1)",Via Comba Romana  12026 Piasco ( CN ),Rinaudo Costruzioni di Rinaudo Francesco & C snc,3000000
500808,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via alle Cave 4  34128 Trieste ( TS ),Briganti soc. coop. SpA; CEA Coop Edile Appennino s.coop.rl; CO CER soc. coop. arl; CPL Polistena - Progresso & Lavoro scrl; Ergon soc. coop.; Trinacria di Belmonte s.coop.rl,1697000
500908,LOMBARDIA X FEDE,V.le Sarca 24  20125 Milano ( MI ),Secap SpA,8499000
500913,LOMBARDIA X FEDE,Via dei Galliari 1  24128 Bergamo ( BG ),Paolo Beltrami Costruzioni SpA,5489000
500922,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Antonio Gramsci  42020 San Polo d'Enza ( RE ),Upgrading Services SpA,3720000
500939,LOMBARDIA X FEDE,Via Pergolesi  26900 Lodi ( LO ),Devi Impianti srl,13603000
500955,"PIEMONTE, LIGURIA, VENETO (1)",Q.re. San Liberale  31100 Treviso ( TV ),Capogruppo ATI; Ecis Global srl; Mini Costruzioni Srl,4000000
500974,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Casoni  44042 Cento ( FE ),CS Impianti snc; Capogruppo ATI,7049000
500976,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Domenico Cecati 12   42123 Reggio nell'Emilia ( RE ),Consorzio Nazionale Coop.Produzione Lavoro Ciro,9771000
500984,LOMBARDIA X FEDE,Via Teodoro Pertusati  25123 Brescia ( BS ),Lucchini Costruzioni srl,5000000
500991,LOMBARDIA X FEDE,Via Trezzo d'Adda 14  20144 Milano ( MI ),Borio Mangiarotti SpA,3500000
501066,"PIEMONTE, LIGURIA, VENETO (1)",Via Fara ang. via Chinotto  28100 Novara ( NO ),Secap SpA,3919000
501089,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via Prati  42015 Correggio ( RE ),CAMAR Società Cooperativa,
501108,"PIEMONTE, LIGURIA, VENETO (1)",C.so Stati Uniti 21  10128 Torino ( TO ),Primula Costruzioni srl,10000000
501114,"TRENTINO, FRIULI, EMILIA, TOSCVANA, MARCHE ",Via P. Ferrari  41057 Spilamberto ( MO ),Balestri Srl,1944000
501136,LOMBARDIA X FEDE,Via Milano  20882 Bellusco ( MB ),CGV srl,1746000
501278,LOMBARDIA X FEDE,Via San Gerardo  22077 Olgiate Comasco ( CO ),CRT Group srl; integrato,1170000
501329,LOMBARDIA X FEDE,Via Aril  46041 Asola ( MN ),Bonazzoli Costruzioni srl,900000
